transactionid,date,accountid,accountname,transactiontype,amount,currency,exchangerate,balance,merchant,merchantemail,category,subcategory,country,city,postalcode,cardnumber,email,phone,isfraud,notes,customersince
TX104590,2025-07-31,AC9228,Amit Joshi,Credit,72.5276,USD,72.5276,2465607.93,Amazon,amazon@biz.com,Clothing,Men,UAE,Hyderabad,333062,Unknown,amit.joshi@hotmailcom,3973036481,No,monthly subscription,2019-02-20
TX103088,2024-09-03,AC6336,Raj Khan,Debit,78.0722,USD,78.0722,1675746.91,Zomato,zomato@biz.com,Automotive,Fuel,USA,Gurugram,586891,XXXX-XXXX-XXXX-7595,raj.khan@hotmail.com,2385597721,No,repeat purchase,2022-09-01
TX101019,2024-02-11,AC1949,Vikram Iyer,Debit,90.8066,GBP,90.8066,541404.43,Swiggy,swiggy@biz.com,Groceries,Specialty,USA,Bengaluru,617069,XXXX-XXXX-5522,vikram.iyer@example.com,4968357912,No,No Notes,2016-07-08
TX100091,2025-08-17,AC7851,Asha Chopra,Debit,1.0,INR,1.0,144951.9,Myntra,Unknown,Groceries,Supermarket,India,Chennai,183622,XXXX-XXXX-XXXX-8982,asha.chopra@hotmail.com,1162887189,No,No Notes,2025-08-17
TX105208,2024-03-12,AC2275,Raj Joshi,Credit,75.3025,USD,75.3025,2680697.54,Walmart,walmart@biz.com,Travel,Flight,USA,Mumbai,824088,XXXX-XXXX-3853,raj.joshi@yahoo.com,227824919,No,monthly subscription,2023-03-30
TX102870,2024-08-10,AC2413,Vikram Singh,Debit,106.6556,GBP,106.6556,1626884.4,Flipkart,Unknown,Travel,Hotel,UK,Pune,262111,XXXX-XXXX-XXXX-7548,vikram.singhgmail.com,8219232235,No,No Notes,2022-06-12
TX100908,2024-12-23,AC7032,Isha Bose,Credit,100.5028,GBP,100.5028,1641946.095,ShopEasy,Unknown,Health,Clinic,Australia,Gurugram,705382,XXXX-XXXX-XXXX-7694,isha.bose@example.com,6834884990,No,manual adjustment,2016-01-24
TX105570,2025-08-03,AC9453,Anita Das,Refund,79.7933,USD,79.7933,2868208.55,Zomato,zomato@biz.com,Entertainment,Concert,UAE,Noida,585141,XXXX-XXXX-XXXX-2224,Unknown,1480298899,No,chargeback requested,2025-01-01
TX102150,2024-10-15,AC1290,Karan Desai,Refund,1.0,INR,1.0,1641946.095,ShopEasy,shopeasy@biz.com,Electronics,Mobile,India,Delhi,506720,XXXX-XXXX-XXXX-5839,karan.desai@hotmail.com,5023764249,No,chargeback requested,2018-02-13
TX100238,2024-07-05,AC1383,Raj Reddy,debit,1.0,INR,1.0,1641946.095,BigBasket,bigbasket@biz.com,Groceries,Supermarket,USA,Gurugram,823348,XXXX-XXXX-XXXX-5116,raj.reddy@example.com,3445735884,No,No Notes,2023-03-06
TX103140,2025-04-30,AC8872,Dev Roy,Credit,73.5222,USD,73.5222,1676563.71,Flipkart,Unknown,Electronics,Mobile,Canada,Pune,466055,XXXX-XXXX-XXXX-4701,dev.roy@hotmail.com,6601960349,No,promo applied,2023-01-31
TX100942,2025-06-10,AC8240,Sam Chopra,debit,1.0,INR,1.0,1641946.095,Paytm Mall,paytmmall@biz.com,Health,Clinic,UAE,Chennai,987618,XXXX-XXXX-XXXX-5057,sam.chopra@gmail.com,5179948749,No,No Notes,2025-06-10
TX101270,2024-10-15,AC5291,Asha Das,Credit,82.3244,USD,82.3244,595680.39,Paytm Mall,paytmmall@biz.com,Automotive,Repair,Australia,Bengaluru,159750,XXXX-XXXX-3105,asha.das@yahoo.com,7532339854,No,cashback credited,2016-09-22
TX100938,2025-01-19,AC2907,Ritu Roy,debit,1.0,INR,1.0,530061.44,ShopEasy,shopeasy@biz.com,Travel,Hotel,India,Noida,631829,XXXX-XXXX-XXXX-8116,ritu.roy@example.com,2825207713,No,manual adjustment,2021-12-23
TX105520,2023-12-11,AC6161,Priya Das,Credit,102.0848,GBP,102.0848,1641946.095,Myntra,Unknown,Education,Books,Canada,Delhi,409806,XXXX-XXXX-XXXX-1425,priya.das@gmail.com,3128289494,No,promo applied,2018-01-01
TX103229,2024-08-22,AC3520,Raj Chopra,Credit,90.4002,GBP,90.4002,1714285.05,LocalMart,localmart@biz.com,Dining,FastFood,UK,Noida,766173,XXXX-XXXX-5754,raj.chopra@yahoo.com,6438013762,No,promo applied,2019-09-25
TX103551,2025-05-10,AC5122,Karan Iyer,debit,1.0,INR,1.0,1641946.095,Flipkart,flipkart@biz.com,Health,Clinic,UAE,Bengaluru,749172,Unknown,karan.iyer@yahoo.com,205290944,No,No Notes,2022-02-24
TX101862,2025-06-23,AC7718,Asha Gupta,debit,1.0,INR,1.0,1150771.35,Starbucks,starbucks@biz.com,Automotive,Repair,Canada,Hyderabad,558912,Unknown,asha.gupta@yahoo.com,643105890,No,repeat purchase,2021-01-01
TX101669,2024-07-04,AC4412,Suresh Chopra,Credit,1.0,INR,1.0,1641946.095,Amazon,Unknown,Education,Books,UK,Hyderabad,791805,4.80407E+15,suresh.chopra@yahoo.com,9067875638,No,cashback credited,2019-08-11
TX100005,2025-02-23,AC8319,Vikram Khan,Refund,97.9437,GBP,97.9437,9791.93,BigBasket,bigbasket@biz.com,Dining,Cafe,UK,Pune,473969,XXXX-XXXX-6398,vikram.khan@yahoo.com,3717537884,No,manual adjustment,2016-01-01
TX104343,2024-05-28,AC6825,Dv Dsai,Debit,80.1304,USD,80.1304,2419583.4,AutoZone,autozone@biz.com,Health,Pharmacy,UAE,Delhi,368012,XXXX-XXXX-1038,dv.dsai@hotmailcom,8548235261,No,No Notes,2024-05-28
TX103943,2024-12-08,AC2363,Neha Sharma,Refund,1.0,INR,1.0,2121305.01,Amazon,Unknown,Automotive,Fuel,India,Noida,301566,XXXX-XXXX-8668,neha.sharma@hotmail.com,5834912868,No,cashback credited,2019-02-21
TX103013,2025-01-10,AC7195,Priya Das,Credit,1.0,INR,1.0,1642414.84,Walmart,walmart@biz.com,Clothing,Men,UK,Bengaluru,420063,XXXX-XXXX-2101,priya.das@yahoo.com,6055221150,No,manual adjustment,2025-01-10
TX100018,2025-01-25,AC9874,Anita Bose,Debit,78.2245,USD,78.2245,9559.39,Flipkart,flipkart@biz.com,Education,Books,USA,Mumbai,607436,XXXX-XXXX-7707,anita.bose@gmail.com,6833071494,No,manual adjustment,2024-07-19
TX101970,2024-06-10,AC4502,Vikram Chopra,Debit,103.2305,GBP,103.2305,1170489.67,LocalMart,localmart@biz.com,Electronics,Laptop,UAE,Kolkata,349159,XXXX-XXXX-6701,vikram.chopra@yahoo.com,4891266214,No,manual adjustment,2018-05-09
TX102709,2024-01-28,AC9516,Isha Iyer,debit,81.4538,USD,81.4538,1603466.48,Walmart,walmart@biz.com,Education,Course,UK,Mumbai,264422,XXXX-XXXX-2298,isha.iyer@yahoo.com,5467121389,No,No Notes,2016-01-01
TX102232,2024-03-10,AC8257,Lina Reddy,Debit,1.0,INR,1.0,1641946.095,Amazon,amazon@biz.com,Education,Books,UAE,Hyderabad,861640,XXXX-XXXX-1967,Unknown,1162887189,No,No Notes,2024-04-04
TX100811,2024-07-11,AC8997,Uma Iyer,debit,74.1427,USD,74.1427,457253.21,Flipkart,flipkart@biz.com,Education,Books,USA,Gurugram,794323,XXXX-XXXX-8195,uma.iyer@example.com,8093975853,No,suspected fraud,2024-07-11
TX101300,2024-04-15,AC7670,Dev Mehta,Credit,108.466,GBP,108.466,965038.18,Paytm Mall,paytmmall@biz.com,Electronics,Laptop,USA,Kolkata,656666,Unknown,dev.mehta@example.com,7875624794,No,cashback credited,2017-01-01
TX105431,2025-02-28,AC6046,Uma Reddy,Debit,98.5884,GBP,98.5884,2775706.06,Swiggy,swiggy@biz.com,Travel,Hotel,USA,Hyderabad,891644,XXXX-XXXX-2209,uma.reddy@hotmail.com,7983787058,No,manual adjustment,2021-01-01
TX105948,2025-06-29,AC2764,Asha Singh,Credit,1.0,INR,1.0,1641946.095,Starbucks,starbucks@biz.com,Utilities,Water,USA,Pune,770406,XXXX-XXXX-7585,asha.singh@hotmail.com,5577845067,No,No Notes,2025-02-26
TX100260,2025-03-11,AC3630,Priya Mehta,Credit,1.0,INR,1.0,1641946.095,Starbucks,Unknown,Utilities,Water,USA,Bengaluru,582933,XXXX-XXXX-XXXX-2916,priya.mehta@yahoo.com,87898107,No,repeat purchase,2025-03-11
TX101804,2025-07-10,AC5137,Sana Chopra,Credit,20.4625,AED,20.4625,1131159.29,ElectroWorld,electroworld@biz.com,Health,Clinic,Canada,Chennai,260411,XXXX-XXXX-8849,Unknown,3540208546,No,manual adjustment,2021-01-27
TX101570,2025-04-22,AC7193,Neha Nair,debit,1.0,INR,1.0,1001231.72,ElectroWorld,electroworld@biz.com,Utilities,Electricity,UK,Chennai,819920,XXXX-XXXX-6103,neha.nair@example.com,3075829370,No,suspected fraud,2022-04-06
TX104280,2024-05-03,AC9571,Suresh Nair,Debit,21.6116,AED,21.6116,1641946.095,Flipkart,flipkart@biz.com,Dining,Restaurant,UAE,Bengaluru,686836,XXXX-XXXX-1669,suresh.nair@yahoo.com,2999366557,No,promo applied,2018-07-24
TX102454,2023-12-11,AC5764,Vikram Das,Credit,18.3525,AED,18.3525,1641946.095,Paytm Mall,paytmmall@biz.com,Groceries,Supermarket,USA,Bengaluru,301885,XXXX-XXXX-XXXX-4003,vikram.das@hotmail.com,5307686311,No,promo applied,2026-02-16
TX101743,2025-07-05,AC7177,Raj Roy,Debit,1.0,INR,1.0,1143335.7,Myntra,myntra@biz.com,Clothing,Women,UK,Kolkata,443722,XXXX-XXXX-7093,raj.roy@hotmail.com,1162887189,No,No Notes,2025-07-05
TX101630,2024-10-26,AC7106,Arjun Kumar,Debit,77.682,USD,77.682,1641946.095,BigBasket,Unknown,Entertainment,Concert,India,Delhi,791358,XXXX-XXXX-XXXX-6389,arjun.kumar@hotmail.com,62626921,No,manual adjustment,2024-03-06
TX101716,2025-03-04,AC3107,Arjun Patel,Refund,1.0,INR,1.0,1105569.99,Zomato,Unknown,Utilities,Electricity,UAE,Pune,881617,Unknown,arjun.patel@yahoo.com,1296647719,No,chargeback requested,2018-01-01
TX100520,2024-12-01,AC4367,Ritu Joshi,Credit,1.0,INR,1.0,276242.41,ShopEasy,shopeasy@biz.com,Health,Pharmacy,UK,Chennai,628906,XXXX-XXXX-2499,ritu.joshi@example.com,6968627415,No,manual adjustment,2017-11-12
TX103937,2024-03-24,AC3207,Suresh Ptel,Credit,21.9367,AED,21.9367,2121194.97,Reliance,reliance@biz.com,Utilities,Internet,UK,Bengaluru,333454,XXXX-XXXX-7231,suresh.ptel@yahoo.com,9123796604,No,suspected fraud,2024-03-24
TX103482,2024-06-22,AC5030,Dev Mehta,debit,20.6676,AED,20.6676,1865713.61,Paytm Mall,paytmmall@biz.com,Dining,Restaurant,UAE,Gurugram,646224,XXXX-XXXX-3686,dev.mehta@yahoo.com,1144633007,No,chargeback requested,2024-06-22
TX101658,2025-02-17,AC5261,Rahul Bose,Debit,18.5087,AED,18.5087,1077316.8,LocalMart,localmart@biz.com,Dining,Cafe,Australia,Kolkata,188239,XXXX-XXXX-6109,rahul.bose@yahoo.com,4220045740,No,manual adjustment,2026-01-01
TX103472,2025-01-29,AC7159,Priya Mehta,Credit,1.0,INR,1.0,1865467.09,Zomato,zomato@biz.com,Entertainment,Movies,UAE,Jaipur,253801,XXXX-XXXX-XXXX-4227,priya.mehta@hotmail.com,5845906509,No,repeat purchase,2019-01-08
TX105708,2025-08-17,AC7133,Vikram Gupta,Debit,1.0,INR,1.0,2901119.22,Flipkart,flipkart@biz.com,Groceries,Specialty,India,Pune,963196,XXXX-XXXX-XXXX-4416,vikram.gupta@gmail.com,5623505743,No,chargeback requested,2015-04-18
TX102475,2024-01-04,AC4622,Sana Iyer,Refund,107.5143,GBP,107.5143,1483535.91,AutoZone,Unknown,Travel,Taxi,UK,Mumbai,423145,XXXX-XXXX-7248,sana.iyer@yahoo.com,7934007037,No,No Notes,2019-11-07
TX103948,2024-02-07,AC8444,Priya Khan,Debit,1.0,INR,1.0,2121245.83,Reliance,Unknown,Entertainment,Streaming,USA,Jaipur,745364,XXXX-XXXX-XXXX-4655,priya.khan@gmail.com,5379180867,No,manual adjustment,2024-02-07
TX103934,2025-05-31,AC9080,Isha Mehta,Debit,1.0,INR,1.0,2121091.07,AutoZone,autozone@biz.com,Entertainment,Streaming,Canada,Noida,814375,Unknown,isha.mehta@example.com,2979278430,No,cashback credited,2018-01-01
TX103645,2024-03-11,AC9313,Sana Singh,Credit,1.0,INR,1.0,1935722.45,LocalMart,localmart@biz.com,Entertainment,Movies,UK,Jaipur,936,XXXX-XXXX-4847,sana.singh@hotmail.com,7765151561,No,manual adjustment,2023-06-18
TX100763,2024-12-07,AC5001,Rahul Kumar,debit,20.1559,AED,20.1559,446279.48,Flipkart,flipkart@biz.com,Utilities,Water,UK,Noida,194755,XXXX-XXXX-XXXX-3361,rahul.kumar@example.com,5617693988,No,manual adjustment,2015-10-05
TX104703,2024-10-11,AC1673,Suresh Roy,Credit,1.0,INR,1.0,2495174.44,Amazon,amazon@biz.com,Dining,FastFood,Canada,Noida,337968,XXXX-XXXX-8392,suresh.roy@example.com,8732986684,No,chargeback requested,2019-08-04
TX104326,2024-06-08,AC4265,Ritu Reddy,Debit,75.5403,USD,75.5403,2418952.82,BigBasket,Unknown,Education,Books,UAE,Noida,906349,XXXX-XXXX-1023,ritu.reddy@hotmail.com,8010594050,No,monthly subscription,2020-01-01
TX104427,2025-04-06,AC8763,Maya Reddy,Credit,75.4074,USD,75.4074,2452524.31,Zomato,zomato@biz.com,Utilities,Internet,India,Jaipur,203479,XXXX-XXXX-6365,maya.reddy@hotmail.com ,1803759199,No,manual adjustment,2025-04-06
TX105536,2025-06-16,AC3918,Neha Kumar,Credit,82.4201,USD,82.4201,2867015.77,BigBasket,Unknown,Groceries,Supermarket,UK,Chennai,863743,XXXX-XXXX-1708,neha.kumar@yahoo.com,4464449829,No,suspected fraud,2025-06-16
TX103608,2023-12-07,AC8477,Neha Nair,Credit,1.0,INR,1.0,1931920.92,Walmart,walmart@biz.com,Dining,Restaurant,India,Kolkata,507243,XXXX-XXXX-4965,neha.nair@yahoo.com,6499057088,Yes,manual adjustment,2025-01-01
TX101101,2025-06-02,AC8448,Sana Nair,Credit,1.0,INR,1.0,554752.59,Zomato,zomato@biz.com,Dining,Restaurant,Australia,Mumbai,851,XXXX-XXXX-XXXX-7810,sana.nair@gmail.com,183866645,Yes,cashback credited,2023-12-29
TX105225,2024-10-02,AC1430,Neha Kumar,Credit,1.0,INR,1.0,1641946.095,Starbucks,starbucks@biz.com,Groceries,Supermarket,UK,Gurugram,413304,XXXX-XXXX-5753,neha.kumar@example.com,975330672,No,monthly subscription,2025-11-04
TX104557,2023-12-16,AC7613,Anita Singh,Debit,74.921,USD,74.921,2464713.98,Paytm Mall,paytmmall@biz.com,Electronics,Laptop,Australia,Mumbai,699404,XXXX-XXXX-7594,anita.singh@yahoo.com,8098778680,No,No Notes,2026-05-01
TX100958,2025-04-09,AC3781,Rohit Patel,Credit,80.3424,USD,80.3424,537888.04,Reliance,Unknown,Utilities,Water,India,Gurugram,689092,4.78171E+15,rohit.patel@hotmail.com,2349749135,No,monthly subscription,2025-04-09
TX105758,2024-05-20,AC7703,Dev Desai,Refund,77.2282,USD,77.2282,1641946.095,Myntra,myntra@biz.com,Clothing,Men,India,Hyderabad,983969,XXXX-XXXX-XXXX-1028,dev.desai@yahoo.com,7771606604,No,cashback credited,2024-05-20
TX100559,2024-04-17,AC2733,Anita Chopra,Credit,1.0,INR,1.0,1641946.095,Flipkart,flipkart@biz.com,Automotive,Repair,Canada,Kolkata,227790,Unknown,anita.chopra@hotmail.com,7742540613,No,chargeback requested,2022-01-01
TX101519,2025-03-01,AC5780,Sam Singh,Refund,74.7745,USD,74.7745,987471.79,ElectroWorld,electroworld@biz.com,Travel,Taxi,India,Mumbai,248996,XXXX-XXXX-2306,sam.singh@example.com,1162887189,No,manual adjustment,2019-04-06
TX105946,2024-10-26,AC5940,Karan Khan,Refund,1.0,INR,1.0,2934461.58,ElectroWorld,electroworld@biz.com,Groceries,Specialty,India,Delhi,257807,Unknown,karan.khan@hotmail.com,8533223470,No,cashback credited,2017-12-15
TX102484,2024-03-29,AC8871,dev JOSHI,Debit,100.1033,GBP,100.1033,1484002.89,BigBasket,bigbasket@biz.com,Health,Pharmacy,Canada,Kolkata,419880,XXXX-XXXX-1078,dev.joshi@gmail.com,1162887189,No,manual adjustment,2024-08-15
TX100366,2024-09-05,AC2977,Karan Khan,Debit,19.2655,AED,19.2655,189100.06,Walmart,Unknown,Entertainment,Concert,Canada,Mumbai,199213,XXXX-XXXX-XXXX-4587,karan.khan@example.com,1983513120,No,repeat purchase,2018-04-10
TX103901,2025-08-28,AC3846,Maya Roy,Credit,79.7747,USD,79.7747,1641946.095,Starbucks,starbucks@biz.com,Electronics,Accessory,Australia,Pune,137469,XXXX-XXXX-XXXX-7817,maya.roy@hotmail.com,8191107451,No,chargeback requested,2023-06-28
TX101948,2025-04-06,AC4916,Uma Khan,debit,75.7312,USD,75.7312,1169198.19,LocalMart,localmart@biz.com,Entertainment,Concert,UAE,Mumbai,891639,4.66734E+15,uma.khan@gmail.com,4939005266,No,monthly subscription,2025-03-13
TX104165,2025-08-24,AC3775,Vikram Singh,debit,80.9542,USD,80.9542,1641946.095,Myntra,Unknown,Travel,Hotel,Australia,Pune,871356,XXXX-XXXX-7069,vikram.singh@example.com,7468212261,No,repeat purchase,2016-01-01
TX101572,2023-10-16,AC3432,Maya Gupta,Refund,19.2919,AED,19.2919,1001258.94,Starbucks,starbucks@biz.com,Automotive,Repair,USA,Gurugram,210590,Unknown,maya.gupta@hotmail.com,9411929510,No,repeat purchase,2015-07-15
TX100808,2023-09-26,AC7420,Ritu Joshi,Credit,72.575,USD,72.575,447464.32,Swiggy,swiggy@biz.com,Dining,Restaurant,Australia,Mumbai,265,XXXX-XXXX-6070,ritu.joshi@gmail.com,1162887189,No,repeat purchase,2023-09-26
TX103232,2024-03-10,AC8613,Rahul Roy,debit,72.1646,USD,72.1646,1714301.11,Myntra,myntra@biz.com,Groceries,Specialty,Canada,Delhi,256792,XXXX-XXXX-XXXX-8640,rahul.roy@example.com,4895687945,No,suspected fraud,2016-01-01
TX103946,2024-04-17,AC2590,Isha Iyer,Debit,76.4318,USD,76.4318,2121233.99,Walmart,walmart@biz.com,Travel,Flight,Canada,Bengaluru,557024,XXXX-XXXX-2975,isha.iyer@yahoo.com,797776581,No,monthly subscription,2021-01-01
TX100011,2023-10-12,AC9649,Lina Khan,Credit,75.5259,USD,75.5259,9580.05,Swiggy,swiggy@biz.com,Automotive,Fuel,India,Gurugram,232613,XXXX-XXXX-9974,lina.khan@hotmail.com,8991876671,No,chargeback requested,2024-09-29
TX102025,2025-01-04,AC8448,Isha Patel,Debit,1.0,INR,1.0,1198433.63,BigBasket,Unknown,Education,Course,USA,Jaipur,897697,XXXX-XXXX-3304,isha.patel@hotmail.com,2702943980,No,No Notes,2021-01-01
TX105013,2023-11-18,AC5190,Uma Iyer,Refund,96.7899,GBP,96.7899,2624696.06,ShopEasy,shopeasy@biz.com,Automotive,Repair,UAE,Noida,813646,Unknown,uma.iyer@gmail.com,1451848705,No,No Notes,2024-05-21
TX105547,2025-05-08,AC3758,Sana Iyer,Debit,72.4657,USD,72.4657,1641946.095,Myntra,myntra@biz.com,Travel,Flight,UAE,Mumbai,643849,XXXX-XXXX-XXXX-4105,sana.iyer@gmail.com,7297548624,No,suspected fraud,2024-01-01
TX100176,2024-09-10,AC5155,Asha Khan,Debit,1.0,INR,1.0,160255.71,ShopEasy,Unknown,Education,Books,USA,Mumbai,248481,XXXX-XXXX-XXXX-9665,asha.khan@yahoo.com,2656080091,No,No Notes,2017-01-01
TX105090,2025-07-10,AC3496,Neha Nair,Debit,19.9211,AED,19.9211,2653345.22,Starbucks,Unknown,Dining,Cafe,UK,Kolkata,274863,XXXX-XXXX-6563,neha.nair@hotmail.com,2647409301,No,suspected fraud,2024-03-16
TX102488,2025-06-04,AC1278,Uma Kumar,Credit,1.0,INR,1.0,1499722.68,Myntra,myntra@biz.com,Dining,Restaurant,Australia,Mumbai,694434,XXXX-XXXX-XXXX-5705,uma.kumar@gmail.com,706802240,No,No Notes,2025-02-02
TX103886,2023-11-22,AC6011,Dev Kumar,Debit,1.0,INR,1.0,2119650.08,Swiggy,swiggy@biz.com,Dining,Cafe,Canada,Jaipur,116978,XXXX-XXXX-8501,dev.kumar@yahoo.com,4732722278,No,chargeback requested,2021-12-27
TX102569,2024-03-16,AC3137,Rohit Reddy,Debit,20.0803,AED,20.0803,1558019.02,ShopEasy,shopeasy@biz.com,Electronics,Accessory,USA,Noida,622962,XXXX-XXXX-6450,rohit.reddy@yahoo.com,9193828159,No,chargeback requested,2025-10-30
TX103520,2025-03-14,AC4048,Lina Joshi,debit,101.1646,GBP,101.1646,1886857.47,ElectroWorld,Unknown,Entertainment,Movies,Canada,Delhi,461342,XXXX-XXXX-7152,lina.joshi@yahoo.com,763825357,No,repeat purchase,2022-11-11
TX103760,2024-07-25,AC3131,Arjun Khan,Credit,1.0,INR,1.0,2112404.66,Myntra,myntra@biz.com,Education,Course,UAE,Kolkata,759380,XXXX-XXXX-XXXX-2820,arjun.khan@example.com,2867339438,No,cashback credited,2021-04-21
TX105351,2024-03-16,AC3765,Isha Desai,Credit,91.2336,GBP,91.2336,2774085.17,ShopEasy,shopeasy@biz.com,Groceries,Specialty,UAE,Hyderabad,342314,XXXX-XXXX-9739,isha.desai@yahoo.com,7126804363,No,monthly subscription,2023-03-24
TX103282,2025-03-03,AC6111,Lina Khan,Debit,21.1666,AED,21.1666,1807046.98,Walmart,Unknown,Clothing,Men,UAE,Gurugram,358141,XXXX-XXXX-8916,lina.khan@gmail.com,5121291606,No,suspected fraud,2026-01-01
TX101664,2024-09-20,AC4950,Ritu Patel,Debit,78.1186,USD,78.1186,1641946.095,BigBasket,bigbasket@biz.com,Groceries,Supermarket,Canada,Jaipur,851,Unknown,ritu.patel@hotmail.com,1119185677,No,No Notes,2024-09-20
TX102191,2024-06-11,AC9108,Neha Desai,Debit,1.0,INR,1.0,1641946.095,ElectroWorld,Unknown,Clothing,Women,UAE,Pune,891073,XXXX-XXXX-3188,neha.desai@hotmail.com,3418276216,No,suspected fraud,2025-08-27
TX102368,2024-10-20,AC4314,Ritu Iyer,Credit,80.105,USD,80.105,1284664.85,Walmart,walmart@biz.com,Electronics,Laptop,USA,Gurugram,155083,XXXX-XXXX-9312,ritu.iyer@hotmail.com,9504631931,No,No Notes,2016-01-27
TX103370,2024-02-12,AC9451,Isha Khan,Credit,98.4575,GBP,98.4575,1824067.35,BigBasket,bigbasket@biz.com,Entertainment,Concert,India,Mumbai,621301,XXXX-XXXX-XXXX-9957,isha.khan@gmail.com ,9265041051,No,promo applied,2019-03-18
TX102660,2025-06-27,AC5091,Raj Gupta,Refund,76.4182,USD,76.4182,1561026.96,Starbucks,starbucks@biz.com,Health,Clinic,UK,Jaipur,214063,XXXX-XXXX-XXXX-3929,raj.gupta@gmail.com,5836323485,No,No Notes,2023-06-20
TX104252,2024-03-16,AC6199,Suresh Chopra,debit,102.8355,GBP,102.8355,1641946.095,ShopEasy,Unknown,Entertainment,Streaming,Canada,Noida,166566,4.40882E+15,suresh.chopra@yahoo.com,8355129330,No,"suspected fraud -- verify
contact support",2023-06-01
TX103578,2024-12-20,AC2305,Asha Sharma,Debit,1.0,INR,1.0,1985209.19,Amazon,amazon@biz.com,Groceries,Specialty,USA,Bengaluru,487183,XXXX-XXXX-5772,asha.sharma@example.com,7139158356,No,repeat purchase,2024-12-20
TX105556,2025-01-19,AC8973,Raj Roy,Debit,94.281,GBP,94.281,2867856.6,AutoZone,autozone@biz.com,Health,Clinic,India,Bengaluru,120817,XXXX-XXXX-8882,raj.royexample.com,6293294358,No,repeat purchase,2018-01-01
TX102046,2024-03-30,AC6756,Maya Bose,Debit,80.9422,USD,80.9422,1641946.095,Amazon,amazon@biz.com,Clothing,Women,UAE,Jaipur,719708,XXXX-XXXX-XXXX-9629,maya.bose@hotmail.com,5950967622,No,No Notes,2024-03-30
TX102624,2024-07-19,AC7753,Raj Roy,Credit,1.0,INR,1.0,1559978.65,Paytm Mall,paytmmall@biz.com,Health,Pharmacy,India,Pune,980388,XXXX-XXXX-9764,raj.roy@gmail.com,7096862998,No,monthly subscription,2018-08-18
TX103410,2024-03-04,AC3366,Rahul Desai,debit,75.6096,USD,75.6096,1825825.1,AutoZone,Unknown,Electronics,Laptop,Australia,Hyderabad,379878,XXXX-XXXX-4687,rahul.desai@example.com,939250708,No,cashback credited,2018-03-03
TX101185,2023-12-24,AC3341,Ritu Patel,Refund,1.0,INR,1.0,565135.8,BigBasket,bigbasket@biz.com,Dining,FastFood,India,Delhi,848527,XXXX-XXXX-9253,ritu.patel@yahoo.com,567613531,No,monthly subscription,2017-01-01
TX101006,2025-02-10,AC5551,Sana Patel,debit,105.4265,GBP,105.4265,540798.98,Amazon,amazon@biz.com,Entertainment,Concert,UK,Chennai,248269,XXXX-XXXX-XXXX-7574,sana.patel@yahoo.com,4794599359,No,monthly subscription,2025-01-01
TX103569,2025-06-05,AC6773,Dev Singh,Debit,1.0,INR,1.0,1985074.11,Flipkart,flipkart@biz.com,Entertainment,Movies,Canada,Pune,520992,4.63617E+15,dev.singh@yahoo.com,751584857,No,suspected fraud,2019-01-04
TX103737,2024-09-29,AC6036,Priya Joshi,Debit,79.9038,USD,79.9038,2085667.3,Swiggy,swiggy@biz.com,Education,Books,UAE,Bengaluru,436495,XXXX-XXXX-6412,priya.joshi@yahoo.com,189251179,No,manual adjustment,2016-05-15
TX104656,2025-02-11,AC4234,Sam Mehta,Debit,20.3568,AED,20.3568,2467584.02,Paytm Mall,paytmmall@biz.com,Health,Pharmacy,USA,Kolkata,464351,XXXX-XXXX-5136,sam.mehta@hotmail.com,2787171049,No,repeat purchase,2025-02-11
TX105006,2023-10-20,AC2026,Vikram Iyer,Debit,72.2839,USD,72.2839,2624477.39,Flipkart,flipkart@biz.com,Electronics,Accessory,USA,Gurugram,113491,XXXX-XXXX-9286,vikram.iyer@yahoocom,6680041016,No,monthly subscription,2015-05-01
TX105407,2025-07-21,AC3873,Neha Mehta,Refund,19.5585,AED,19.5585,2775370.79,Myntra,myntra@biz.com,Education,Course,UAE,Noida,401009,XXXX-XXXX-6776,neha.mehta@hotmail.com,197475220,Yes,monthly subscription,2025-10-12
TX102049,2024-09-08,AC1974,Isha Gupta,Refund,95.4512,GBP,95.4512,1641946.095,ShopEasy,shopeasy@biz.com,Travel,Flight,India,Bengaluru,422630,XXXX-XXXX-7927,isha.gupta@hotmail.com,1162887189,Yes,cashback credited,2022-01-01
TX104011,2025-05-26,AC6909,Sana Sharma,Credit,1.0,INR,1.0,2208883.26,Flipkart,Unknown,Electronics,Accessory,India,Jaipur,772225,XXXX-XXXX-8288,sana.sharma@gmail.com,1296751600,No,manual adjustment,2025-06-17
